0, 0,  6, 2,  1, 2,  1, 0,  60ns
0, 0, 11, 2,  1, 2,  2, 0,  70ns
0, 0, 17, 3,  1, 2,  4, 0,  80ns
0, 0, 14, 3,  6, 5,  9, 0,  100ns
0, 0, 23, 3,  6, 5,  6, 0,  120ns
0, 0, 26, 3, 10, 6, 10, 0,  150ns
