0, 0,  6, 2,  1,  7,  1,  0,  60ns
0, 0, 11, 2,  1,  7,  2,  0,  70ns
0, 0, 17, 3,  1,  7,  4,  0,  80ns
0, 0, 21, 3,  3,  7,  3,  0, 100ns
0, 0, 23, 3,  4,  7,  6,  0, 120ns
