0, 0, 18,  3,  8,  6, 0, 0, 100ns
0, 0, 19,  3, 12,  8, 0, 0, 120ns
0, 0, 19,  4, 14, 11, 0, 0, 150ns
0, 0, 23,  6, 17, 17, 6, 0, 200ns
0, 0, 30,  8, 25, 19, 0, 0, 250ns
0, 8, 30, 14, 29, 22, 0, 0, 300ns
