0,  0, 15, 3, 11,  4,  0, 0, 100ns
0,  0, 14, 3, 15,  4,  0, 0, 120ns
0,  0, 18, 4, 20,  4,  0, 0, 150ns
0,  0, 24, 4, 20, 17,  0, 0, 200ns
0,  2, 30, 8, 26, 20,  0, 0, 250ns
0, 10, 30, 8, 26, 23,  0, 0, 300ns Guess. Rare. No data sheet!
